ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[-0.1274, -0.1960, -9.9372],         self.ang_vels=[-0.0017, -0.0000, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1274, -0.1862, -9.8000],         self.ang_vels=[-0.0052, -0.0000, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1568, -0.1666, -9.7804],         self.ang_vels=[-0.0052, -0.0000, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.0980, -0.2254, -9.7412],         self.ang_vels=[-0.0070, -0.0000, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1176, -0.1862, -9.7020],         self.ang_vels=[-0.0070, 0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.0980, -0.1862, -9.6824],         self.ang_vels=[-0.0070, 0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.0980, -0.2058, -9.6726],         self.ang_vels=[-0.0052, 0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1274, -0.2156, -9.6922],         self.ang_vels=[-0.0035, 0.0017, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1176, -0.2058, -9.6922],         self.ang_vels=[-0.0035, 0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.0980, -0.2450, -9.7608],         self.ang_vels=[-0.0052, -0.0000, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1372, -0.2058, -9.7608],         self.ang_vels=[-0.0035, -0.0000, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1470, -0.2156, -9.7706],         self.ang_vels=[-0.0017, -0.0000, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1176, -0.2352, -9.7020],         self.ang_vels=[-0.0017, -0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1078, -0.1960, -9.7706],         self.ang_vels=[0.0000, -0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1176, -0.2156, -9.8098],         self.ang_vels=[0.0000, -0.0000, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1274, -0.2352, -9.8294],         self.ang_vels=[-0.0035, -0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1372, -0.2352, -9.8196],         self.ang_vels=[-0.0052, -0.0017, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1078, -0.2156, -9.7804],         self.ang_vels=[-0.0052, -0.0000, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.0784, -0.1960, -9.7118],         self.ang_vels=[-0.0052, -0.0000, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.0882, -0.2450, -9.6922],         self.ang_vels=[-0.0035, -0.0000, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1274, -0.2450, -9.7706],         self.ang_vels=[-0.0052, -0.0000, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1274, -0.2450, -9.7804],         self.ang_vels=[-0.0052, 0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1176, -0.2254, -9.7314],         self.ang_vels=[-0.0052, 0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1176, -0.2352, -9.7216],         self.ang_vels=[-0.0070, -0.0000, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.0980, -0.2156, -9.7412],         self.ang_vels=[-0.0052, -0.0000, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.0588, -0.1372, -9.7412],         self.ang_vels=[-0.0052, -0.0000, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[0.0490, 0.2254, -9.7510],         self.ang_vels=[-0.0035, -0.0017, 0.0070]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[0.1862, 0.3822, -9.7706],         self.ang_vels=[-0.0035, -0.0017, -0.0140]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[0.1862, 0.4018, -9.8000],         self.ang_vels=[0.0000, -0.0035, -0.1169]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[0.3332, 0.4312, -9.7608],         self.ang_vels=[-0.0035, -0.0017, -0.2723]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[0.1764, 0.3136, -9.7902],         self.ang_vels=[-0.0070, -0.0000, -0.3508]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[0.0392, 0.2058, -9.6530],         self.ang_vels=[0.0000, -0.0017, -0.4817]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.0980, 0.1470, -9.6824],         self.ang_vels=[0.0000, -0.0000, -0.5480]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.1470, -0.1078, -9.7510],         self.ang_vels=[-0.0017, 0.0017, -0.5655]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.3136, -0.2842, -9.7118],         self.ang_vels=[-0.0017, -0.0000, -0.5812]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.2548, -0.2744, -9.7608],         self.ang_vels=[-0.0017, -0.0000, -0.5760]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.5880, -0.7742, -9.6138],         self.ang_vels=[0.0000, 0.0017, -0.5445]>
ImuData<roll_degs=1.3000, pitch_degs=-0.7000, accels=[-0.5194, -1.0388, -9.8098],         self.ang_vels=[-0.0035, 0.0070, -0.4677]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[-0.4018, -1.1368, -9.8000],         self.ang_vels=[-0.0035, 0.0070, -0.4067]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[-0.1470, -1.0976, -9.8490],         self.ang_vels=[-0.0035, 0.0052, -0.2583]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[-0.1862, -0.6762, -9.8588],         self.ang_vels=[-0.0017, 0.0017, -0.1187]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[-0.1470, -0.1764, -9.8294],         self.ang_vels=[-0.0035, 0.0017, -0.0698]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.0392, 0.2548, -9.8000],         self.ang_vels=[-0.0035, -0.0017, -0.0209]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.1764, 0.4998, -9.7412],         self.ang_vels=[-0.0035, -0.0000, -0.0279]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.2646, 0.4900, -9.7412],         self.ang_vels=[-0.0052, -0.0000, -0.0960]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.1960, 0.3724, -9.7510],         self.ang_vels=[-0.0052, -0.0017, -0.2059]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.0294, -0.0098, -9.8588],         self.ang_vels=[-0.0035, -0.0017, -0.2566]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[-0.0196, 0.0980, -9.8294],         self.ang_vels=[-0.0035, -0.0157, -0.3403]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.2646, 0.1470, -9.7412],         self.ang_vels=[-0.0035, -0.0157, -0.3473]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.7252, 0.1372, -9.6628],         self.ang_vels=[-0.0105, -0.0070, -0.4241]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.7056, -0.0294, -9.6138],         self.ang_vels=[-0.0087, -0.0052, -0.4485]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.6566, -0.2744, -9.6236],         self.ang_vels=[-0.0105, -0.0035, -0.4887]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.3136, -0.5782, -9.8490],         self.ang_vels=[-0.0087, 0.0017, -0.5009]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.2352, -0.8722, -9.8196],         self.ang_vels=[-0.0105, -0.0017, -0.4887]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.2548, -1.1368, -9.8392],         self.ang_vels=[-0.0052, -0.0227, -0.4381]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.3234, -1.2348, -9.8196],         self.ang_vels=[-0.0017, -0.0297, -0.4032]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.2842, -1.2740, -10.0548],         self.ang_vels=[-0.0035, -0.0454, -0.3281]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[0.3038, -1.2544, -9.8000],         self.ang_vels=[-0.0070, -0.0698, -0.2356]>
ImuData<roll_degs=1.4000, pitch_degs=-0.8000, accels=[0.1568, -1.2936, -10.1626],         self.ang_vels=[-0.0017, -0.0838, -0.1885]>
ImuData<roll_degs=1.4000, pitch_degs=-0.8000, accels=[0.1568, -1.1956, -9.9176],         self.ang_vels=[0.0017, -0.1169, -0.0890]>
ImuData<roll_degs=1.4000, pitch_degs=-0.8000, accels=[0.1078, -1.1172, -10.2214],         self.ang_vels=[0.0052, -0.1571, -0.0017]>
ImuData<roll_degs=1.4000, pitch_degs=-0.9000, accels=[0.1078, -1.0388, -10.1822],         self.ang_vels=[0.0105, -0.1833, 0.0349]>
ImuData<roll_degs=1.4000, pitch_degs=-0.9000, accels=[0.3038, -0.9212, -9.9666],         self.ang_vels=[-0.0070, -0.2566, 0.1134]>
ImuData<roll_degs=1.4000, pitch_degs=-1.1000, accels=[0.1960, -0.9702, -10.1822],         self.ang_vels=[0.0209, -0.3648, 0.2217]>
ImuData<roll_degs=1.4000, pitch_degs=-1.2000, accels=[0.2940, -0.8624, -10.1136],         self.ang_vels=[0.0087, -0.4485, 0.3107]>
ImuData<roll_degs=1.4000, pitch_degs=-1.3000, accels=[0.4214, -0.7448, -9.9176],         self.ang_vels=[0.0052, -0.4817, 0.3473]>
ImuData<roll_degs=1.4000, pitch_degs=-1.4000, accels=[0.4508, -0.6664, -9.8490],         self.ang_vels=[-0.0052, -0.5288, 0.3979]>
ImuData<roll_degs=1.4000, pitch_degs=-1.5000, accels=[0.4900, -0.5782, -9.9274],         self.ang_vels=[0.0035, -0.5515, 0.4259]>
ImuData<roll_degs=1.4000, pitch_degs=-1.8000, accels=[0.2646, -0.2646, -9.8490],         self.ang_vels=[-0.0017, -0.5777, 0.4154]>
ImuData<roll_degs=1.4000, pitch_degs=-1.9000, accels=[0.0686, -0.2744, -9.8980],         self.ang_vels=[0.0070, -0.5864, 0.3910]>
ImuData<roll_degs=1.4000, pitch_degs=-2.1000, accels=[-0.0588, -0.1960, -9.7216],         self.ang_vels=[0.0000, -0.5952, 0.3822]>
ImuData<roll_degs=1.4000, pitch_degs=-2.2000, accels=[-0.1862, -0.2842, -9.9568],         self.ang_vels=[0.0035, -0.5934, 0.3700]>
ImuData<roll_degs=1.4000, pitch_degs=-2.4000, accels=[-0.2744, -0.3136, -9.7608],         self.ang_vels=[0.0035, -0.5952, 0.3683]>
ImuData<roll_degs=1.4000, pitch_degs=-2.5000, accels=[-0.3528, -0.3038, -10.0254],         self.ang_vels=[-0.0035, -0.6056, 0.3560]>
ImuData<roll_degs=1.4000, pitch_degs=-2.7000, accels=[-0.5488, -0.1862, -9.9764],         self.ang_vels=[-0.0052, -0.6353, 0.3281]>
ImuData<roll_degs=1.4000, pitch_degs=-2.8000, accels=[-0.6958, -0.1470, -10.0842],         self.ang_vels=[0.0017, -0.6510, 0.3089]>
ImuData<roll_degs=1.4000, pitch_degs=-3.0000, accels=[-0.8232, -0.0588, -10.0744],         self.ang_vels=[-0.0105, -0.7138, 0.2775]>
ImuData<roll_degs=1.4000, pitch_degs=-3.2000, accels=[-0.9114, -0.1470, -10.2018],         self.ang_vels=[0.0070, -0.7662, 0.2391]>
ImuData<roll_degs=1.4000, pitch_degs=-3.3000, accels=[-1.0976, -0.0784, -9.9862],         self.ang_vels=[-0.0017, -0.7976, 0.2182]>
ImuData<roll_degs=1.4000, pitch_degs=-3.5000, accels=[-1.2054, -0.0098, -10.1136],         self.ang_vels=[0.0000, -0.8535, 0.1815]>
ImuData<roll_degs=1.4000, pitch_degs=-3.7000, accels=[-1.1858, -0.0784, -9.9274],         self.ang_vels=[-0.0017, -0.8814, 0.1693]>
ImuData<roll_degs=1.4000, pitch_degs=-4.0000, accels=[-1.1564, -0.2352, -9.9764],         self.ang_vels=[-0.0052, -0.9320, 0.1501]>
ImuData<roll_degs=1.4000, pitch_degs=-4.2000, accels=[-1.1466, -0.2450, -9.9176],         self.ang_vels=[-0.0035, -0.9774, 0.1239]>
ImuData<roll_degs=1.4000, pitch_degs=-4.4000, accels=[-1.1368, -0.2842, -9.8588],         self.ang_vels=[-0.0087, -0.9966, 0.1169]>
ImuData<roll_degs=1.4000, pitch_degs=-4.6000, accels=[-1.0976, -0.1764, -9.7804],         self.ang_vels=[-0.0087, -1.0280, 0.0960]>
ImuData<roll_degs=1.4000, pitch_degs=-4.9000, accels=[-1.1172, -0.1176, -9.7608],         self.ang_vels=[-0.0087, -1.0472, 0.0873]>
ImuData<roll_degs=1.4000, pitch_degs=-5.1000, accels=[-1.2250, -0.0588, -9.8098],         self.ang_vels=[-0.0070, -1.0559, 0.0873]>
ImuData<roll_degs=1.4000, pitch_degs=-5.4000, accels=[-1.1662, 0.0490, -9.6726],         self.ang_vels=[-0.0157, -1.0786, 0.0977]>
ImuData<roll_degs=1.4000, pitch_degs=-5.6000, accels=[-1.2936, 0.0980, -9.7216],         self.ang_vels=[-0.0175, -1.1048, 0.1082]>
ImuData<roll_degs=1.4000, pitch_degs=-5.9000, accels=[-1.3426, 0.1372, -9.8098],         self.ang_vels=[-0.0140, -1.1170, 0.1100]>
ImuData<roll_degs=1.4000, pitch_degs=-6.2000, accels=[-1.3328, 0.2254, -9.7804],         self.ang_vels=[-0.0070, -1.1467, 0.1082]>
ImuData<roll_degs=1.4000, pitch_degs=-6.4000, accels=[-1.4210, 0.2156, -9.6432],         self.ang_vels=[-0.0140, -1.1606, 0.1100]>
ImuData<roll_degs=1.4000, pitch_degs=-6.7000, accels=[-1.4406, 0.1176, -9.5550],         self.ang_vels=[-0.0140, -1.1764, 0.1117]>
ImuData<roll_degs=1.4000, pitch_degs=-7.0000, accels=[-1.5778, 0.0294, -9.5746],         self.ang_vels=[0.0017, -1.1833, 0.1030]>
ImuData<roll_degs=1.4000, pitch_degs=-7.2000, accels=[-1.5386, -0.0588, -9.5942],         self.ang_vels=[0.0070, -1.1816, 0.1012]>
ImuData<roll_degs=1.4000, pitch_degs=-7.5000, accels=[-1.5582, -0.0196, -9.3884],         self.ang_vels=[-0.0017, -1.1833, 0.1065]>
ImuData<roll_degs=1.4000, pitch_degs=-7.8000, accels=[-1.5386, -0.0686, -9.3688],         self.ang_vels=[-0.0052, -1.1694, 0.1169]>
ImuData<roll_degs=1.4000, pitch_degs=-8.0000, accels=[-1.5288, -0.1470, -9.5942],         self.ang_vels=[0.0070, -1.1572, 0.1239]>
ImuData<roll_degs=1.4000, pitch_degs=-8.3000, accels=[-1.5582, -0.0392, -9.5158],         self.ang_vels=[0.0070, -1.1345, 0.1379]>
ImuData<roll_degs=1.4000, pitch_degs=-8.6000, accels=[-1.6660, 0.1470, -9.4766],         self.ang_vels=[-0.0070, -1.1257, 0.1501]>
ImuData<roll_degs=1.4000, pitch_degs=-8.8000, accels=[-1.6954, 0.1372, -9.6334],         self.ang_vels=[0.0017, -1.1240, 0.1588]>
ImuData<roll_degs=1.4000, pitch_degs=-9.1000, accels=[-1.7248, 0.1470, -9.8490],         self.ang_vels=[0.0227, -1.1327, 0.1728]>
ImuData<roll_degs=1.4000, pitch_degs=-9.3000, accels=[-1.8620, 0.2646, -9.8294],         self.ang_vels=[0.0192, -1.1432, 0.1710]>
ImuData<roll_degs=1.4000, pitch_degs=-9.6000, accels=[-1.8522, 0.3528, -9.6922],         self.ang_vels=[0.0052, -1.1816, 0.1623]>
ImuData<roll_degs=1.4000, pitch_degs=-9.9000, accels=[-1.8228, 0.3038, -9.6726],         self.ang_vels=[0.0070, -1.2095, 0.1536]>
ImuData<roll_degs=1.4000, pitch_degs=-10.2000, accels=[-1.8522, 0.1862, -9.7118],         self.ang_vels=[0.0157, -1.2182, 0.1431]>
ImuData<roll_degs=1.4000, pitch_degs=-10.5000, accels=[-1.8718, 0.1568, -9.5844],         self.ang_vels=[0.0122, -1.2339, 0.1030]>
ImuData<roll_degs=1.4000, pitch_degs=-10.7000, accels=[-1.8718, 0.0490, -9.5256],         self.ang_vels=[0.0035, -1.2462, 0.0593]>
ImuData<roll_degs=1.4000, pitch_degs=-11.0000, accels=[-1.9306, -0.0588, -9.5746],         self.ang_vels=[0.0052, -1.2497, 0.0384]>
ImuData<roll_degs=1.4000, pitch_degs=-11.3000, accels=[-1.8620, -0.2646, -9.6334],         self.ang_vels=[0.0087, -1.2514, 0.0052]>
ImuData<roll_degs=1.4000, pitch_degs=-11.6000, accels=[-1.8816, -0.1960, -9.6726],         self.ang_vels=[0.0052, -1.2566, -0.0017]>
ImuData<roll_degs=1.4000, pitch_degs=-11.9000, accels=[-1.9404, -0.1862, -9.7216],         self.ang_vels=[-0.0035, -1.2758, -0.0105]>
ImuData<roll_degs=1.5000, pitch_degs=-12.8000, accels=[-1.8914, -0.2646, -9.9372],         self.ang_vels=[-0.0105, -1.3701, -0.0227]>
ImuData<roll_degs=1.5000, pitch_degs=-13.2000, accels=[-1.8914, -0.3528, -9.9372],         self.ang_vels=[-0.0122, -1.4364, -0.0227]>
ImuData<roll_degs=1.5000, pitch_degs=-13.5000, accels=[-1.9208, -0.3920, -9.9176],         self.ang_vels=[-0.0140, -1.4748, -0.0209]>
ImuData<roll_degs=1.5000, pitch_degs=-13.8000, accels=[-2.0090, -0.4018, -9.9568],         self.ang_vels=[-0.0140, -1.5533, -0.0122]>
ImuData<roll_degs=1.5000, pitch_degs=-14.2000, accels=[-2.0874, -0.3332, -9.9666],         self.ang_vels=[-0.0122, -1.6301, 0.0017]>
ImuData<roll_degs=1.5000, pitch_degs=-14.6000, accels=[-2.1854, -0.2352, -9.9470],         self.ang_vels=[-0.0105, -1.6668, 0.0122]>
ImuData<roll_degs=1.5000, pitch_degs=-15.0000, accels=[-2.2442, -0.2156, -9.8882],         self.ang_vels=[-0.0087, -1.7488, 0.0209]>
ImuData<roll_degs=1.5000, pitch_degs=-15.4000, accels=[-2.2932, -0.2450, -9.8196],         self.ang_vels=[-0.0070, -1.7925, 0.0209]>
ImuData<roll_degs=1.5000, pitch_degs=-16.3000, accels=[-2.4990, -0.3038, -9.7020],         self.ang_vels=[-0.0070, -1.9495, 0.0192]>
ImuData<roll_degs=1.5000, pitch_degs=-16.7000, accels=[-2.6362, -0.2450, -9.6432],         self.ang_vels=[-0.0070, -1.9862, 0.0192]>
ImuData<roll_degs=1.5000, pitch_degs=-17.2000, accels=[-2.6754, -0.2450, -9.5550],         self.ang_vels=[-0.0052, -2.0473, 0.0244]>
ImuData<roll_degs=1.5000, pitch_degs=-17.7000, accels=[-2.8028, -0.1862, -9.4766],         self.ang_vels=[-0.0052, -2.1014, 0.0227]>
ImuData<roll_degs=1.5000, pitch_degs=-18.2000, accels=[-2.8616, -0.2646, -9.3590],         self.ang_vels=[-0.0070, -2.1241, 0.0227]>
ImuData<roll_degs=1.5000, pitch_degs=-18.7000, accels=[-2.9498, -0.2744, -9.2708],         self.ang_vels=[-0.0087, -2.1660, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-19.2000, accels=[-3.0870, -0.2352, -9.2218],         self.ang_vels=[-0.0087, -2.1991, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-19.7000, accels=[-3.2046, -0.1862, -9.1826],         self.ang_vels=[-0.0122, -2.2096, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-20.2000, accels=[-3.2732, -0.1176, -9.1630],         self.ang_vels=[-0.0157, -2.2270, 0.0087]>
ImuData<roll_degs=1.5000, pitch_degs=-20.7000, accels=[-3.3810, -0.0784, -9.1238],         self.ang_vels=[-0.0192, -2.2340, 0.0035]>
ImuData<roll_degs=1.5000, pitch_degs=-21.2000, accels=[-3.4790, -0.0098, -9.0944],         self.ang_vels=[-0.0279, -2.2462, -0.0140]>
ImuData<roll_degs=1.5000, pitch_degs=-21.8000, accels=[-3.5378, 0.0392, -9.0650],         self.ang_vels=[-0.0384, -2.2619, -0.0401]>
ImuData<roll_degs=1.5000, pitch_degs=-22.3000, accels=[-3.6260, -0.0000, -9.0748],         self.ang_vels=[-0.0454, -2.2689, -0.0559]>
ImuData<roll_degs=1.5000, pitch_degs=-22.8000, accels=[-3.6750, -0.0098, -9.0454],         self.ang_vels=[-0.0593, -2.2899, -0.0873]>
ImuData<roll_degs=1.5000, pitch_degs=-23.3000, accels=[-3.7828, -0.0392, -8.9670],         self.ang_vels=[-0.0750, -2.3091, -0.1169]>
ImuData<roll_degs=1.5000, pitch_degs=-23.9000, accels=[-3.8416, -0.1568, -8.8200],         self.ang_vels=[-0.0785, -2.3195, -0.1292]>
ImuData<roll_degs=1.6000, pitch_degs=-24.4000, accels=[-3.9200, -0.1960, -8.7416],         self.ang_vels=[-0.0855, -2.3300, -0.1466]>
ImuData<roll_degs=1.6000, pitch_degs=-24.9000, accels=[-3.9984, -0.1960, -8.7024],         self.ang_vels=[-0.0890, -2.3318, -0.1501]>
ImuData<roll_degs=1.6000, pitch_degs=-25.5000, accels=[-4.0474, -0.1666, -8.6730],         self.ang_vels=[-0.0925, -2.3353, -0.1553]>
ImuData<roll_degs=1.6000, pitch_degs=-26.0000, accels=[-4.1160, -0.1764, -8.6828],         self.ang_vels=[-0.0977, -2.3440, -0.1553]>
ImuData<roll_degs=1.6000, pitch_degs=-26.5000, accels=[-4.2336, -0.1764, -8.6436],         self.ang_vels=[-0.0960, -2.3510, -0.1571]>
ImuData<roll_degs=1.6000, pitch_degs=-27.1000, accels=[-4.3022, -0.2450, -8.6044],         self.ang_vels=[-0.0977, -2.3667, -0.1553]>
ImuData<roll_degs=1.6000, pitch_degs=-27.6000, accels=[-4.3806, -0.2646, -8.5456],         self.ang_vels=[-0.0977, -2.3806, -0.1431]>
ImuData<roll_degs=1.6000, pitch_degs=-28.2000, accels=[-4.4394, -0.2646, -8.4182],         self.ang_vels=[-0.0977, -2.3859, -0.1344]>
ImuData<roll_degs=1.6000, pitch_degs=-28.7000, accels=[-4.5178, -0.3332, -8.2516],         self.ang_vels=[-0.0942, -2.3928, -0.1152]>
ImuData<roll_degs=1.6000, pitch_degs=-29.3000, accels=[-4.5962, -0.5096, -8.2516],         self.ang_vels=[-0.0750, -2.3894, -0.0925]>
ImuData<roll_degs=1.6000, pitch_degs=-29.8000, accels=[-4.6942, -0.6272, -8.1634],         self.ang_vels=[-0.0681, -2.3824, -0.0803]>
ImuData<roll_degs=1.6000, pitch_degs=-30.4000, accels=[-4.7922, -0.6958, -8.0850],         self.ang_vels=[-0.0611, -2.3667, -0.0576]>
ImuData<roll_degs=1.6000, pitch_degs=-30.9000, accels=[-4.8118, -0.7742, -8.1144],         self.ang_vels=[-0.0506, -2.3527, -0.0489]>
ImuData<roll_degs=1.6000, pitch_degs=-31.4000, accels=[-5.0078, -0.6272, -7.8988],         self.ang_vels=[-0.0367, -2.3161, -0.0262]>
ImuData<roll_degs=1.7000, pitch_degs=-31.9000, accels=[-5.1352, -0.3724, -7.8008],         self.ang_vels=[-0.0244, -2.2777, 0.0087]>
ImuData<roll_degs=1.7000, pitch_degs=-32.5000, accels=[-5.2332, -0.2548, -7.7518],         self.ang_vels=[-0.0140, -2.2567, 0.0297]>
ImuData<roll_degs=1.7000, pitch_degs=-33.0000, accels=[-5.2626, -0.2352, -7.7224],         self.ang_vels=[0.0052, -2.2201, 0.0559]>
ImuData<roll_degs=1.7000, pitch_degs=-33.5000, accels=[-5.4096, -0.2842, -7.7420],         self.ang_vels=[0.0244, -2.1817, 0.0681]>
ImuData<roll_degs=1.7000, pitch_degs=-34.5000, accels=[-5.5860, -0.1470, -7.6342],         self.ang_vels=[0.0227, -2.1188, 0.0698]>
ImuData<roll_degs=1.7000, pitch_degs=-34.9000, accels=[-5.6448, -0.1568, -7.5460],         self.ang_vels=[0.0227, -2.0717, 0.0611]>
ImuData<roll_degs=1.7000, pitch_degs=-36.3000, accels=[-6.0074, -0.2058, -7.1638],         self.ang_vels=[0.0017, -1.9495, 0.0279]>
ImuData<roll_degs=1.7000, pitch_degs=-36.7000, accels=[-6.0466, -0.2744, -7.1638],         self.ang_vels=[-0.0035, -1.8675, 0.0140]>
ImuData<roll_degs=1.8000, pitch_degs=-37.1000, accels=[-6.1446, -0.2156, -7.2716],         self.ang_vels=[-0.0070, -1.7750, 0.0105]>
ImuData<roll_degs=1.8000, pitch_degs=-37.5000, accels=[-6.1642, -0.0882, -7.3598],         self.ang_vels=[-0.0105, -1.7331, 0.0105]>
ImuData<roll_degs=1.8000, pitch_degs=-37.9000, accels=[-6.1250, -0.1078, -7.4480],         self.ang_vels=[-0.0209, -1.6633, -0.0000]>
ImuData<roll_degs=1.8000, pitch_degs=-38.7000, accels=[-6.1054, 0.0196, -7.4480],         self.ang_vels=[-0.0454, -1.6092, -0.0297]>
ImuData<roll_degs=1.8000, pitch_degs=-39.0000, accels=[-6.2034, -0.0098, -7.5558],         self.ang_vels=[-0.0646, -1.6005, -0.0559]>
ImuData<roll_degs=1.8000, pitch_degs=-39.4000, accels=[-6.2524, 0.0784, -7.5852],         self.ang_vels=[-0.0908, -1.6022, -0.0873]>
ImuData<roll_degs=1.8000, pitch_degs=-39.8000, accels=[-6.3406, 0.1666, -7.6342],         self.ang_vels=[-0.1047, -1.6092, -0.1047]>
ImuData<roll_degs=1.8000, pitch_degs=-40.1000, accels=[-6.3308, 0.1078, -7.4382],         self.ang_vels=[-0.1361, -1.6319, -0.1379]>
ImuData<roll_degs=1.9000, pitch_degs=-40.5000, accels=[-6.5660, -0.0000, -6.8600],         self.ang_vels=[-0.1501, -1.6493, -0.1536]>
ImuData<roll_degs=1.9000, pitch_degs=-40.9000, accels=[-6.7326, 0.0882, -6.8502],         self.ang_vels=[-0.1623, -1.6336, -0.1815]>
ImuData<roll_degs=1.9000, pitch_degs=-41.2000, accels=[-6.8110, 0.3528, -6.7718],         self.ang_vels=[-0.1833, -1.5725, -0.1850]>
ImuData<roll_degs=1.9000, pitch_degs=-41.6000, accels=[-6.8404, 0.4508, -6.9090],         self.ang_vels=[-0.1937, -1.5411, -0.1885]>
ImuData<roll_degs=1.9000, pitch_degs=-41.9000, accels=[-6.8600, 0.3430, -7.1344],         self.ang_vels=[-0.2059, -1.4888, -0.2094]>
